,time,origin,value
44602,1715351400000.0,3,283.2681579589844
44603,1715352300000.0,3,283.3096618652344
44604,1715353200000.0,3,283.4438781738281
44605,1715354100000.0,3,283.6883544921875
44606,1715355000000.0,3,283.9479064941406
44607,1715355900000.0,3,283.8862609863281
44608,1715356800000.0,3,284.05328369140625
44609,1715357700000.0,3,284.4538879394531
44610,1715358600000.0,3,284.3001708984375
44611,1715359500000.0,3,283.70556640625
44612,1715360400000.0,3,284.0935974121094
44613,1715361300000.0,3,283.77197265625
44614,1715362200000.0,3,283.6749267578125
44615,1715363100000.0,3,282.499267578125
44616,1715364000000.0,3,283.0025939941406
44617,1715364900000.0,3,282.1664733886719
44618,1715365800000.0,3,284.1203918457031
44619,1715366700000.0,3,282.8271484375
44620,1715367600000.0,3,281.63916015625
44621,1715368500000.0,3,280.7935791015625
44622,1715369400000.0,3,280.1650390625
44623,1715370300000.0,3,279.1820068359375
44624,1715371200000.0,3,278.0520935058594
44625,1715372100000.0,3,277.7975158691406
44626,1715373000000.0,3,277.305908203125
44627,1715373900000.0,3,276.9973449707031
44628,1715374800000.0,3,276.8355712890625
44629,1715375700000.0,3,276.6861267089844
44630,1715376600000.0,3,276.25531005859375
44631,1715377500000.0,3,276.0606689453125
44632,1715378400000.0,3,275.8232116699219
44633,1715379300000.0,3,275.66339111328125
44634,1715380200000.0,3,275.5585632324219
44635,1715381100000.0,3,275.71142578125
44636,1715382000000.0,3,275.6972351074219
44637,1715382900000.0,3,276.00848388671875
44638,1715383800000.0,3,276.4059753417969
44639,1715384700000.0,3,276.5746154785156
44640,1715385600000.0,3,276.5540771484375
44641,1715386500000.0,3,276.323974609375
44642,1715387400000.0,3,276.1789855957031
44643,1715388300000.0,3,276.2992248535156
44644,1715389200000.0,3,276.35833740234375
44645,1715390100000.0,3,276.3302307128906
44646,1715391000000.0,3,276.259521484375
44647,1715391900000.0,3,276.1935729980469
44648,1715392800000.0,3,276.09228515625
44649,1715393700000.0,3,276.0341796875
44650,1715394600000.0,3,276.0147399902344
44651,1715395500000.0,3,275.9510192871094
44652,1715396400000.0,3,275.98333740234375
44653,1715397300000.0,3,276.0696105957031
44654,1715398200000.0,3,276.2548522949219
44655,1715399100000.0,3,276.4511413574219
44656,1715400000000.0,3,276.714599609375
44657,1715400900000.0,3,276.9516906738281
44658,1715401800000.0,3,277.223388671875
44659,1715402700000.0,3,277.459716796875
44660,1715403600000.0,3,277.7281799316406
44661,1715404500000.0,3,278.0166931152344
44662,1715405400000.0,3,278.2838439941406
44663,1715406300000.0,3,278.4844665527344
44664,1715407200000.0,3,278.81500244140625
44665,1715408100000.0,3,279.2314147949219
44666,1715409000000.0,3,279.670166015625
44667,1715409900000.0,3,280.0777282714844
44668,1715410800000.0,3,280.5169372558594
44669,1715411700000.0,3,280.8583679199219
44670,1715412600000.0,3,281.03448486328125
44671,1715413500000.0,3,281.2763977050781
44672,1715414400000.0,3,281.516357421875
44673,1715415300000.0,3,281.77569580078125
44674,1715416200000.0,3,282.1064453125
44675,1715417100000.0,3,282.3966979980469
44676,1715418000000.0,3,282.58770751953125
44677,1715418900000.0,3,282.9304504394531
44678,1715419800000.0,3,283.2519226074219
44679,1715420700000.0,3,283.4597473144531
44680,1715421600000.0,3,283.5864562988281
44681,1715422500000.0,3,283.6640625
44682,1715423400000.0,3,283.9254150390625
44683,1715424300000.0,3,284.2064208984375
44684,1715425200000.0,3,284.4552001953125
44685,1715426100000.0,3,284.69708251953125
44686,1715427000000.0,3,284.94036865234375
44687,1715427900000.0,3,285.1180419921875
44688,1715428800000.0,3,285.1601257324219
44689,1715429700000.0,3,285.1919860839844
44690,1715430600000.0,3,285.356201171875
44691,1715431500000.0,3,285.45330810546875
44692,1715432400000.0,3,285.3722839355469
44693,1715433300000.0,3,285.2466735839844
44694,1715434200000.0,3,285.2055358886719
44695,1715435100000.0,3,285.18133544921875
44696,1715436000000.0,3,285.3955078125
44697,1715436900000.0,3,285.3812561035156
44698,1715437800000.0,3,285.69891357421875
44699,1715438700000.0,3,285.950927734375
44700,1715439600000.0,3,285.9557800292969
44701,1715440500000.0,3,285.7577819824219
44702,1715441400000.0,3,285.66387939453125
44703,1715442300000.0,3,285.2779846191406
44704,1715443200000.0,3,285.0333557128906
44705,1715444100000.0,3,284.95880126953125
44706,1715445000000.0,3,284.9489440917969
44707,1715445900000.0,3,284.82513427734375
44708,1715446800000.0,3,284.2685546875
44709,1715447700000.0,3,283.4525451660156
44710,1715448600000.0,3,282.5516662597656
44711,1715449500000.0,3,281.8206787109375
44712,1715450400000.0,3,279.4493408203125
44713,1715451300000.0,3,281.3340148925781
44714,1715452200000.0,3,280.4577331542969
44715,1715453100000.0,3,279.8446350097656
44716,1715454000000.0,3,279.0315246582031
44717,1715454900000.0,3,278.2337951660156
44718,1715455800000.0,3,277.06683349609375
44719,1715456700000.0,3,276.66217041015625
44720,1715457600000.0,3,276.5758972167969
44721,1715458500000.0,3,276.490478515625
44722,1715459400000.0,3,275.8690185546875
44723,1715460300000.0,3,275.2964172363281
44724,1715461200000.0,3,275.10699462890625
44725,1715462100000.0,3,274.9749450683594
44726,1715463000000.0,3,274.8176574707031
44727,1715463900000.0,3,274.6451110839844
44728,1715464800000.0,3,274.4895324707031
44729,1715465700000.0,3,274.32196044921875
44730,1715466600000.0,3,274.23406982421875
44731,1715467500000.0,3,274.1611328125
44732,1715468400000.0,3,273.9837341308594
44733,1715469300000.0,3,273.8204040527344
44734,1715470200000.0,3,273.741455078125
44735,1715471100000.0,3,273.6614685058594
44736,1715472000000.0,3,273.4755859375
44737,1715472900000.0,3,273.2375793457031
44738,1715473800000.0,3,273.09271240234375
44739,1715474700000.0,3,273.0348815917969
44740,1715475600000.0,3,273.04510498046875
44741,1715476500000.0,3,273.1456298828125
44742,1715477400000.0,3,273.1763916015625
44743,1715478300000.0,3,273.2967834472656
44744,1715479200000.0,3,273.74652099609375
44745,1715480100000.0,3,274.4574279785156
44746,1715481000000.0,3,274.7758483886719
44747,1715481900000.0,3,274.7964782714844
44748,1715482800000.0,3,274.9233703613281
44749,1715483700000.0,3,274.87078857421875
44750,1715484600000.0,3,275.4330139160156
44751,1715485500000.0,3,275.6724548339844
44752,1715486400000.0,3,275.8935852050781
44753,1715487300000.0,3,276.288818359375
44754,1715488200000.0,3,277.07476806640625
44755,1715489100000.0,3,278.08245849609375
44756,1715490000000.0,3,279.2877502441406
44757,1715490900000.0,3,280.19482421875
44758,1715491800000.0,3,281.0864562988281
44759,1715492700000.0,3,281.6417541503906
44760,1715493600000.0,3,281.82586669921875
44761,1715494500000.0,3,282.2521057128906
44762,1715495400000.0,3,282.6310729980469
44763,1715496300000.0,3,283.06048583984375
44764,1715497200000.0,3,283.40313720703125
44765,1715498100000.0,3,283.72967529296875
44766,1715499000000.0,3,284.04351806640625
44767,1715499900000.0,3,284.3111267089844
44768,1715500800000.0,3,284.58355712890625
44769,1715501700000.0,3,284.8830261230469
44770,1715502600000.0,3,285.211181640625
44771,1715503500000.0,3,285.5602111816406
44772,1715504400000.0,3,285.8940124511719
44773,1715505300000.0,3,286.01531982421875
44774,1715506200000.0,3,286.0975036621094
44775,1715507100000.0,3,286.3926086425781
44776,1715508000000.0,3,286.6330871582031
44777,1715508900000.0,3,286.8111267089844
44778,1715509800000.0,3,286.9553527832031
44779,1715510700000.0,3,287.09173583984375
44780,1715511600000.0,3,287.24127197265625
44781,1715512500000.0,3,287.3687744140625
44782,1715513400000.0,3,287.5590515136719
44783,1715514300000.0,3,287.46649169921875
44784,1715515200000.0,3,287.5450134277344
44785,1715516100000.0,3,287.8454895019531
44786,1715517000000.0,3,287.8309631347656
44787,1715517900000.0,3,287.7200012207031
44788,1715518800000.0,3,287.7535400390625
44789,1715519700000.0,3,287.86309814453125
44790,1715520600000.0,3,287.9381103515625
44791,1715521500000.0,3,287.9548034667969
44792,1715522400000.0,3,287.90582275390625
44793,1715523300000.0,3,287.9050598144531
44794,1715524200000.0,3,287.8511047363281
44795,1715525100000.0,3,287.7698974609375
44796,1715526000000.0,3,287.6845397949219
44797,1715526900000.0,3,287.5625
44798,1715527800000.0,3,287.4193115234375
44799,1715528700000.0,3,287.2663269042969
44800,1715529600000.0,3,287.1058044433594
44801,1715530500000.0,3,286.9306335449219
44802,1715531400000.0,3,286.6874084472656
44803,1715532300000.0,3,286.2848815917969
44804,1715533200000.0,3,285.8240051269531
44805,1715534100000.0,3,284.85577392578125
44806,1715535000000.0,3,283.6741638183594
44807,1715535900000.0,3,282.3257751464844
44808,1715536800000.0,3,281.19140625
44809,1715537700000.0,3,280.5672607421875
44810,1715538600000.0,3,281.0071105957031
44811,1715539500000.0,3,279.82135009765625
44812,1715540400000.0,3,279.4714660644531
44813,1715541300000.0,3,279.47674560546875
44814,1715542200000.0,3,279.35467529296875
44815,1715543100000.0,3,279.0423278808594
44816,1715544000000.0,3,278.5909118652344
44817,1715544900000.0,3,278.47198486328125
44818,1715545800000.0,3,278.76837158203125
44819,1715546700000.0,3,278.58514404296875
44820,1715547600000.0,3,278.5277404785156
44821,1715548500000.0,3,278.475341796875
44822,1715549400000.0,3,278.5347900390625
44823,1715550300000.0,3,278.4365539550781
44824,1715551200000.0,3,278.3639831542969
44825,1715552100000.0,3,278.20343017578125
44826,1715553000000.0,3,278.0125732421875
44827,1715553900000.0,3,277.7417907714844
44828,1715554800000.0,3,277.7054138183594
44829,1715555700000.0,3,277.6748962402344
44830,1715556600000.0,3,277.638916015625
44831,1715557500000.0,3,277.6074523925781
44832,1715558400000.0,3,277.5725402832031
44833,1715559300000.0,3,277.4893493652344
44834,1715560200000.0,3,277.4485778808594
44835,1715561100000.0,3,277.40008544921875
44836,1715562000000.0,3,277.4903259277344
44837,1715562900000.0,3,277.4998779296875
44838,1715563800000.0,3,277.4604797363281
44839,1715564700000.0,3,277.3090515136719
44840,1715565600000.0,3,277.3653564453125
44841,1715566500000.0,3,277.4989929199219
44842,1715567400000.0,3,277.4948425292969
44843,1715568300000.0,3,277.50390625
44844,1715569200000.0,3,277.6554870605469
44845,1715570100000.0,3,278.1771545410156
44846,1715571000000.0,3,278.56329345703125
44847,1715571900000.0,3,278.8278503417969
44848,1715572800000.0,3,279.1462097167969
44849,1715573700000.0,3,279.5256652832031
44850,1715574600000.0,3,280.0671081542969
44851,1715575500000.0,3,280.6934509277344
44852,1715576400000.0,3,281.4260559082031
44853,1715577300000.0,3,282.00262451171875
44854,1715578200000.0,3,282.50238037109375
44855,1715579100000.0,3,283.2309265136719
44856,1715580000000.0,3,283.7677917480469
44857,1715580900000.0,3,284.22772216796875
44858,1715581800000.0,3,284.855712890625
44859,1715582700000.0,3,285.4416809082031
44860,1715583600000.0,3,285.8962097167969
44861,1715584500000.0,3,286.48223876953125
44862,1715585400000.0,3,286.9448547363281
44863,1715586300000.0,3,287.33843994140625
44864,1715587200000.0,3,287.7662658691406
44865,1715588100000.0,3,288.1109313964844
44866,1715589000000.0,3,288.38275146484375
44867,1715589900000.0,3,288.6885986328125
44868,1715590800000.0,3,288.9739074707031
44869,1715591700000.0,3,289.2172546386719
44870,1715592600000.0,3,289.45318603515625
44871,1715593500000.0,3,289.6789245605469
44872,1715594400000.0,3,289.8556823730469
44873,1715595300000.0,3,290.0523986816406
44874,1715596200000.0,3,290.32080078125
44875,1715597100000.0,3,290.54638671875
44876,1715598000000.0,3,290.6653137207031
44877,1715598900000.0,3,290.7599792480469
44878,1715599800000.0,3,290.8945007324219
44879,1715600700000.0,3,290.9961242675781
44880,1715601600000.0,3,291.04693603515625
44881,1715602500000.0,3,291.163330078125
44882,1715603400000.0,3,291.18353271484375
44883,1715604300000.0,3,291.2372131347656
44884,1715605200000.0,3,291.2441711425781
44885,1715606100000.0,3,291.31842041015625
44886,1715607000000.0,3,291.34808349609375
44887,1715607900000.0,3,291.2897033691406
44888,1715608800000.0,3,291.2445983886719
44889,1715609700000.0,3,291.16778564453125
44890,1715610600000.0,3,291.08636474609375
44891,1715611500000.0,3,291.0099792480469
44892,1715612400000.0,3,290.8919677734375
44893,1715613300000.0,3,290.8373718261719
44894,1715614200000.0,3,290.67498779296875
44895,1715615100000.0,3,290.4992370605469
44896,1715616000000.0,3,290.3037109375
44897,1715616900000.0,3,290.08062744140625
44898,1715617800000.0,3,289.8336181640625
44899,1715618700000.0,3,289.4645690917969
44900,1715619600000.0,3,288.8682861328125
44901,1715620500000.0,3,287.8926696777344
44902,1715621400000.0,3,286.7198181152344
44903,1715622300000.0,3,285.66192626953125
44904,1715623200000.0,3,284.3708801269531
44905,1715624100000.0,3,283.5423583984375
44906,1715625000000.0,3,283.0987548828125
44907,1715625900000.0,3,282.7707824707031
44908,1715626800000.0,3,283.6961364746094
44909,1715627700000.0,3,284.18316650390625
44910,1715628600000.0,3,283.6072692871094
44911,1715629500000.0,3,283.4131164550781
44912,1715630400000.0,3,282.9478454589844
44913,1715631300000.0,3,282.3614501953125
44914,1715632200000.0,3,282.46295166015625
44915,1715633100000.0,3,281.9881591796875
44916,1715634000000.0,3,281.47247314453125
44917,1715634900000.0,3,280.8443908691406
44918,1715635800000.0,3,280.1466979980469
44919,1715636700000.0,3,280.0245361328125
44920,1715637600000.0,3,279.90142822265625
44921,1715638500000.0,3,279.7935791015625
44922,1715639400000.0,3,279.69775390625
44923,1715640300000.0,3,279.6216735839844
44924,1715641200000.0,3,279.4950256347656
44925,1715642100000.0,3,279.3304138183594
44926,1715643000000.0,3,279.15216064453125
44927,1715643900000.0,3,278.9181823730469
44928,1715644800000.0,3,278.6481018066406
44929,1715645700000.0,3,278.46044921875
44930,1715646600000.0,3,278.3339538574219
44931,1715647500000.0,3,278.2153625488281
44932,1715648400000.0,3,278.2003173828125
44933,1715649300000.0,3,278.150634765625
44934,1715650200000.0,3,277.906494140625
44935,1715651100000.0,3,277.6916198730469
44936,1715652000000.0,3,277.5660705566406
44937,1715652900000.0,3,277.5298767089844
44938,1715653800000.0,3,277.5654602050781
44939,1715654700000.0,3,277.619384765625
44940,1715655600000.0,3,278.0603332519531
44941,1715656500000.0,3,278.8158874511719
44942,1715657400000.0,3,280.02923583984375
44943,1715658300000.0,3,280.4602355957031
44944,1715659200000.0,3,280.8536071777344
44945,1715660100000.0,3,281.2933654785156
44946,1715661000000.0,3,281.83526611328125
44947,1715661900000.0,3,282.6668701171875
44948,1715662800000.0,3,283.8224792480469
44949,1715663700000.0,3,284.6945495605469
44950,1715664600000.0,3,285.3680114746094
44951,1715665500000.0,3,286.1131286621094
44952,1715666400000.0,3,286.5183410644531
44953,1715667300000.0,3,287.11187744140625
44954,1715668200000.0,3,287.74114990234375
44955,1715669100000.0,3,288.21356201171875
44956,1715670000000.0,3,288.69683837890625
44957,1715670900000.0,3,289.0047607421875
44958,1715671800000.0,3,289.5372314453125
44959,1715672700000.0,3,289.89923095703125
44960,1715673600000.0,3,290.2198486328125
44961,1715674500000.0,3,290.5763244628906
44962,1715675400000.0,3,290.8115539550781
44963,1715676300000.0,3,291.0650634765625
44964,1715677200000.0,3,291.2433776855469
44965,1715678100000.0,3,291.39202880859375
44966,1715679000000.0,3,291.5744934082031
44967,1715679900000.0,3,291.745849609375
44968,1715680800000.0,3,291.8699951171875
44969,1715681700000.0,3,291.8777770996094
44970,1715682600000.0,3,291.6844177246094
44971,1715683500000.0,3,291.2985534667969
44972,1715684400000.0,3,292.06646728515625
44973,1715685300000.0,3,290.54248046875
44974,1715686200000.0,3,289.05621337890625
44975,1715687100000.0,3,289.3194274902344
44976,1715688000000.0,3,289.8594055175781
44977,1715688900000.0,3,291.44110107421875
44978,1715689800000.0,3,292.4998779296875
44979,1715690700000.0,3,292.7729187011719
44980,1715691600000.0,3,290.2578430175781
44981,1715692500000.0,3,288.81622314453125
44982,1715693400000.0,3,290.31341552734375
44983,1715694300000.0,3,292.5325012207031
44984,1715695200000.0,3,292.17218017578125
44985,1715696100000.0,3,290.7201232910156
44986,1715697000000.0,3,290.48406982421875
44987,1715697900000.0,3,291.9416809082031
44988,1715698800000.0,3,292.1156005859375
44989,1715699700000.0,3,292.0171203613281
44990,1715700600000.0,3,291.65252685546875
44991,1715701500000.0,3,290.6825866699219
44992,1715702400000.0,3,289.575927734375
44993,1715703300000.0,3,289.7734069824219
44994,1715704200000.0,3,289.37811279296875
44995,1715705100000.0,3,289.06890869140625
44996,1715706000000.0,3,288.7555236816406
44997,1715706900000.0,3,288.39410400390625
44998,1715707800000.0,3,288.21429443359375
44999,1715708700000.0,3,287.307373046875
45000,1715709600000.0,3,287.9180603027344
45001,1715710500000.0,3,287.90576171875
45002,1715711400000.0,3,287.6076965332031
45003,1715712300000.0,3,287.1345520019531
45004,1715713200000.0,3,286.54229736328125
45005,1715714100000.0,3,285.9302673339844
45006,1715715000000.0,3,285.8418884277344
45007,1715715900000.0,3,285.2483215332031
45008,1715716800000.0,3,284.86590576171875
45009,1715717700000.0,3,284.6339416503906
45010,1715718600000.0,3,284.8285827636719
45011,1715719500000.0,3,284.42913818359375
45012,1715720400000.0,3,284.0577392578125
45013,1715721300000.0,3,284.071533203125
45014,1715722200000.0,3,283.75982666015625
45015,1715723100000.0,3,283.7135009765625
45016,1715724000000.0,3,283.44854736328125
45017,1715724900000.0,3,283.7802429199219
45018,1715725800000.0,3,283.7065734863281
45019,1715726700000.0,3,284.298583984375
45020,1715727600000.0,3,284.1654052734375
45021,1715728500000.0,3,283.2731628417969
45022,1715729400000.0,3,282.9754638671875
45023,1715730300000.0,3,284.5858459472656
45024,1715731200000.0,3,284.5914611816406
45025,1715732100000.0,3,284.62255859375
45026,1715733000000.0,3,284.5646667480469
45027,1715733900000.0,3,284.38104248046875
45028,1715734800000.0,3,282.7164001464844
45029,1715735700000.0,3,283.7810974121094
45030,1715736600000.0,3,283.6899108886719
45031,1715737500000.0,3,284.1620178222656
45032,1715738400000.0,3,283.8529357910156
45033,1715739300000.0,3,283.4777526855469
45034,1715740200000.0,3,280.3999328613281
45035,1715741100000.0,3,282.1962890625
45036,1715742000000.0,3,282.3151550292969
45037,1715742900000.0,3,281.825927734375
45038,1715743800000.0,3,281.9325866699219
45039,1715744700000.0,3,282.0818786621094
45040,1715745600000.0,3,282.3743896484375
45041,1715746500000.0,3,282.8128967285156
45042,1715747400000.0,3,283.2735595703125
45043,1715748300000.0,3,283.68060302734375
45044,1715749200000.0,3,284.1068115234375
45045,1715750100000.0,3,284.6453552246094
45046,1715751000000.0,3,285.1577453613281
45047,1715751900000.0,3,285.648193359375
45048,1715752800000.0,3,285.7803649902344
45049,1715753700000.0,3,286.3371887207031
45050,1715754600000.0,3,286.8013916015625
45051,1715755500000.0,3,287.24517822265625
45052,1715756400000.0,3,287.71826171875
45053,1715757300000.0,3,288.0995178222656
45054,1715758200000.0,3,288.4693908691406
45055,1715759100000.0,3,288.7721862792969
45056,1715760000000.0,3,289.0415344238281
45057,1715760900000.0,3,289.2606201171875
45058,1715761800000.0,3,289.4570617675781
45059,1715762700000.0,3,289.6314392089844
45060,1715763600000.0,3,289.80621337890625
45061,1715764500000.0,3,289.97821044921875
45062,1715765400000.0,3,290.1564636230469
45063,1715766300000.0,3,290.31146240234375
45064,1715767200000.0,3,290.4425354003906
45065,1715768100000.0,3,290.55615234375
45066,1715769000000.0,3,290.6112365722656
45067,1715769900000.0,3,290.65032958984375
45068,1715770800000.0,3,290.7332458496094
45069,1715771700000.0,3,290.8240051269531
45070,1715772600000.0,3,290.98675537109375
45071,1715773500000.0,3,291.06671142578125
45072,1715774400000.0,3,290.8154296875
45073,1715775300000.0,3,290.9728088378906
45074,1715776200000.0,3,291.0434875488281
45075,1715777100000.0,3,291.058837890625
45076,1715778000000.0,3,291.0815124511719
45077,1715778900000.0,3,291.0028991699219
45078,1715779800000.0,3,290.9725341796875
45079,1715780700000.0,3,290.9975280761719
45080,1715781600000.0,3,291.0166015625
45081,1715782500000.0,3,291.0967712402344
45082,1715783400000.0,3,290.9557189941406
45083,1715784300000.0,3,290.7609558105469
45084,1715785200000.0,3,290.64581298828125
45085,1715786100000.0,3,290.42340087890625
45086,1715787000000.0,3,290.3425598144531
45087,1715787900000.0,3,290.28118896484375
45088,1715788800000.0,3,290.0438537597656
45089,1715789700000.0,3,289.73443603515625
45090,1715790600000.0,3,289.6365051269531
45091,1715791500000.0,3,289.1338806152344
45092,1715792400000.0,3,288.7013854980469
45093,1715793300000.0,3,288.0700378417969
45094,1715794200000.0,3,287.20733642578125
45095,1715795100000.0,3,286.23162841796875
45096,1715796000000.0,3,284.7352294921875
45097,1715796900000.0,3,285.3392028808594
45098,1715797800000.0,3,284.9080810546875
45099,1715798700000.0,3,284.6386413574219
45100,1715799600000.0,3,284.2351989746094
45101,1715800500000.0,3,283.9294128417969
45102,1715801400000.0,3,283.7432556152344
45103,1715802300000.0,3,283.6212463378906
45104,1715803200000.0,3,283.43890380859375
45105,1715804100000.0,3,283.3764343261719
45106,1715805000000.0,3,283.177490234375
45107,1715805900000.0,3,282.9422912597656
45108,1715806800000.0,3,282.9786682128906
45109,1715807700000.0,3,282.6750793457031
45110,1715808600000.0,3,282.6253967285156
45111,1715809500000.0,3,282.4783935546875
45112,1715810400000.0,3,282.45245361328125
45113,1715811300000.0,3,282.1205139160156
45114,1715812200000.0,3,282.21441650390625
45115,1715813100000.0,3,282.2478332519531
45116,1715814000000.0,3,282.0473937988281
45117,1715814900000.0,3,281.901123046875
45118,1715815800000.0,3,281.7192687988281
45119,1715816700000.0,3,281.5709228515625
45120,1715817600000.0,3,281.32666015625
45121,1715818500000.0,3,281.0581359863281
45122,1715819400000.0,3,280.492919921875
45123,1715820300000.0,3,280.4393005371094
45124,1715821200000.0,3,280.3678283691406
45125,1715822100000.0,3,280.11474609375
45126,1715823000000.0,3,279.8440246582031
45127,1715823900000.0,3,279.7509765625
45128,1715824800000.0,3,279.61749267578125
45129,1715825700000.0,3,279.3136291503906
45130,1715826600000.0,3,279.11993408203125
45131,1715827500000.0,3,279.253173828125
45132,1715828400000.0,3,279.49853515625
45133,1715829300000.0,3,279.9680480957031
45134,1715830200000.0,3,280.35650634765625
45135,1715831100000.0,3,280.8089904785156
45136,1715832000000.0,3,281.64935302734375
45137,1715832900000.0,3,282.4124450683594
45138,1715833800000.0,3,282.9697265625
45139,1715834700000.0,3,283.5169372558594
45140,1715835600000.0,3,284.12799072265625
45141,1715836500000.0,3,284.7225646972656
45142,1715837400000.0,3,285.2430419921875
45143,1715838300000.0,3,285.75628662109375
45144,1715839200000.0,3,286.31475830078125
45145,1715840100000.0,3,286.68475341796875
45146,1715841000000.0,3,286.9613342285156
45147,1715841900000.0,3,287.23583984375
45148,1715842800000.0,3,287.4640808105469
45149,1715843700000.0,3,287.8005065917969
45150,1715844600000.0,3,288.0035400390625
45151,1715845500000.0,3,288.29095458984375
45152,1715846400000.0,3,288.598876953125
45153,1715847300000.0,3,288.7613525390625
45154,1715848200000.0,3,288.9593505859375
45155,1715849100000.0,3,289.1275939941406
45156,1715850000000.0,3,289.2769470214844
45157,1715850900000.0,3,289.4433288574219
45158,1715851800000.0,3,289.55078125
45159,1715852700000.0,3,289.6711730957031
45160,1715853600000.0,3,289.8736267089844
45161,1715854500000.0,3,290.012451171875
45162,1715855400000.0,3,290.2374267578125
45163,1715856300000.0,3,290.3497314453125
45164,1715857200000.0,3,290.46502685546875
45165,1715858100000.0,3,290.5673828125
45166,1715859000000.0,3,290.41845703125
45167,1715859900000.0,3,290.7159729003906
45168,1715860800000.0,3,290.65924072265625
45169,1715861700000.0,3,290.8327331542969
45170,1715862600000.0,3,290.6812438964844
45171,1715863500000.0,3,290.90423583984375
45172,1715864400000.0,3,290.83013916015625
45173,1715865300000.0,3,290.9737243652344
45174,1715866200000.0,3,291.02362060546875
45175,1715867100000.0,3,291.0618591308594
45176,1715868000000.0,3,291.0283508300781
45177,1715868900000.0,3,291.0086669921875
45178,1715869800000.0,3,290.8924865722656
45179,1715870700000.0,3,290.7862854003906
45180,1715871600000.0,3,290.635498046875
45181,1715872500000.0,3,290.5177001953125
45182,1715873400000.0,3,290.5296630859375
45183,1715874300000.0,3,290.3670349121094
45184,1715875200000.0,3,290.1436462402344
45185,1715876100000.0,3,289.8691101074219
45186,1715877000000.0,3,289.52703857421875
45187,1715877900000.0,3,289.1976318359375
45188,1715878800000.0,3,288.8070068359375
45189,1715879700000.0,3,288.33221435546875
45190,1715880600000.0,3,287.6600646972656
45191,1715881500000.0,3,286.6540222167969
45192,1715882400000.0,3,286.17578125
45193,1715883300000.0,3,286.0537109375
45194,1715884200000.0,3,285.774658203125
45195,1715885100000.0,3,285.4471740722656
45196,1715886000000.0,3,285.0661926269531
45197,1715886900000.0,3,284.8121643066406
45198,1715887800000.0,3,284.4455261230469
45199,1715888700000.0,3,284.4197998046875
45200,1715889600000.0,3,284.2390441894531
45201,1715890500000.0,3,284.0958251953125
45202,1715891400000.0,3,283.89788818359375
45203,1715892300000.0,3,283.6320495605469
45204,1715893200000.0,3,283.22222900390625
45205,1715894100000.0,3,282.9384765625
45206,1715895000000.0,3,282.7876892089844
45207,1715895900000.0,3,282.61383056640625
45208,1715896800000.0,3,282.33319091796875
45209,1715897700000.0,3,282.10870361328125
45210,1715898600000.0,3,281.84857177734375
45211,1715899500000.0,3,281.87274169921875
45212,1715900400000.0,3,281.9065246582031
45213,1715901300000.0,3,281.78729248046875
45214,1715902200000.0,3,281.6217956542969
45215,1715903100000.0,3,281.4372253417969
45216,1715904000000.0,3,281.2324523925781
45217,1715904900000.0,3,281.006591796875
45218,1715905800000.0,3,280.838623046875
45219,1715906700000.0,3,280.6759033203125
45220,1715907600000.0,3,280.5970764160156
45221,1715908500000.0,3,280.45599365234375
45222,1715909400000.0,3,280.470947265625
45223,1715910300000.0,3,280.33001708984375
45224,1715911200000.0,3,280.23199462890625
45225,1715912100000.0,3,279.9353942871094
45226,1715913000000.0,3,279.6317138671875
45227,1715913900000.0,3,279.7891845703125
45228,1715914800000.0,3,279.9203796386719
45229,1715915700000.0,3,280.2185974121094
45230,1715916600000.0,3,280.5365295410156
45231,1715917500000.0,3,280.92529296875
45232,1715918400000.0,3,281.80523681640625
45233,1715919300000.0,3,282.9702453613281
45234,1715920200000.0,3,283.8663635253906
45235,1715921100000.0,3,284.47576904296875
45236,1715922000000.0,3,285.0149841308594
45237,1715922900000.0,3,285.6531066894531
45238,1715923800000.0,3,286.2995910644531
45239,1715924700000.0,3,286.8514709472656
45240,1715925600000.0,3,286.9484558105469
45241,1715926500000.0,3,287.45196533203125
45242,1715927400000.0,3,287.92572021484375
45243,1715928300000.0,3,288.42938232421875
45244,1715929200000.0,3,288.887451171875
45245,1715930100000.0,3,289.2677307128906
45246,1715931000000.0,3,289.6495666503906
45247,1715931900000.0,3,290.01263427734375
45248,1715932800000.0,3,290.348388671875
45249,1715933700000.0,3,290.64239501953125
45250,1715934600000.0,3,290.8880615234375
45251,1715935500000.0,3,291.08489990234375
45252,1715936400000.0,3,291.2615966796875
45253,1715937300000.0,3,291.4390869140625
45254,1715938200000.0,3,291.6107177734375
45255,1715939100000.0,3,291.78607177734375
45256,1715940000000.0,3,291.8677673339844
45257,1715940900000.0,3,292.0729675292969
45258,1715941800000.0,3,292.2271728515625
45259,1715942700000.0,3,292.3405456542969
45260,1715943600000.0,3,292.3780212402344
45261,1715944500000.0,3,292.4712829589844
45262,1715945400000.0,3,292.52935791015625
45263,1715946300000.0,3,292.5830078125
45264,1715947200000.0,3,292.83740234375
45265,1715948100000.0,3,293.1756896972656
45266,1715949000000.0,3,293.00872802734375
45267,1715949900000.0,3,293.0066833496094
45268,1715950800000.0,3,293.0844421386719
45269,1715951700000.0,3,293.1024169921875
45270,1715952600000.0,3,293.31097412109375
45271,1715953500000.0,3,293.1893615722656
